name,zip,title,specialties,price
Cornelia Taubmann - Clinical Hypnosis,97214,"BA,CHT,PgDip",  Anxiety   Stress   SleeporInsomnia  ,90.0
Angelina Ramos-Marchand,97214,"Psychologist,PsyD",  RelationshipIssues   Depression   SelfEsteem  ,150.0
Ari Brooke Kramer,97214,"Psychologist,PsyD",  Transgender   Lesbian   Bisexual  ,250.0
Jana Corbett,97214,"Psychologist,PhD,CADC-I",  Anxiety   Depression   RelationshipIssues  ,200.0
True Refuge Art Therapy,97214,"LicensedProfessionalCounselor,LPC,ATR",  ChildorAdolescent   TraumaandPTSD   Anxiety  ,50.0
Jay Edwards,97214,"Psychologist,PhD",  Depression   Anxiety   Asperger'sSyndrome  ,175.0
Lucas Eberhardt De Master,97214,"Psychologist,PsyD,DBSM",  SleeporInsomnia  ,175.0
Bridgetown Sex Therapy,97214,"Marriage&FamilyTherapist,LMFT",  SexTherapy   RelationshipIssues   Gay  ,50.0
Elizabeth Raffer Anderson,97214,"Counselor,MA,LPC",  Anxiety   Depression   SelfEsteem  ,70.0
Elizabeth Jo Stinson,97214,"Marriage&FamilyTherapist,LMFT",  Anxiety   Depression   BehavioralIssues  ,70.0
Carl Jensen,97214,"LicensedProfessionalCounselor,MS,LPC",  LifeTransitions   SelfEsteem   Codependency  ,70.0
Jonathan Robert,97214,MEd,  Anxiety   Men'sIssues   RelationshipIssues  ,100.0
Lola Ryan,97214,"ClinicalSocialWork/Therapist,MSW,LCSW",  Anxiety   Depression   CareerCounseling  ,175.0
Carissa Aresta,97214,"ClinicalSocialWork/Therapist,LCSW,LICSW",  TraumaandPTSD   Anxiety   Depression  ,130.0
Samuel Robert Hill,97214,"LicensedProfessionalCounselor,MA,NCC,LPC",  EatingDisorders   TraumaandPTSD   Anxiety  ,160.0
Katie Morris Henson,97214,"LicensedProfessionalCounselor,LPC,CADCII",  Anxiety   AlcoholUse   LifeTransitions  ,160.0
Joyce Yuan,97214,"Psychologist,PhD",  Depression   Anxiety   RelationshipIssues  ,
Holly-Marie Gonzales (Schor),97214,"ClinicalSocialWork/Therapist,LCSW",  TraumaandPTSD   MoodDisorders   Anxiety  ,160.0
Katrina Clark,97214,"Pre-LicensedProfessional,MSW,CSWA",  Anxiety   TraumaandPTSD   Women'sIssues  ,85.0
Steven Donaldson,97214,"LicensedProfessionalCounselor,MA,LPC",  SexualAddiction   Divorce   ChildorAdolescent  ,120.0
Joshua Jarnagin,97214,Marriage&FamilyTherapistIntern,  Anxiety   Depression   Grief  ,80.0
Stephanie F Winn,97214,"Marriage&FamilyTherapist,LMFT",  RelationshipIssues   Women'sIssues   TraumaandPTSD  ,165.0
Emily Haygeman,97214,"Psychologist,PhD",  ChildorAdolescent   Autism   CopingSkills  ,105.0
Catherine Blanche Rose,97214,"ClinicalSocialWork/Therapist,MSW,CHT,LCSW",  Grief   LifeTransitions   RelationshipIssues  ,120.0
Maggie Steele,97214,"MSW,CALC,CYLC,ACC",  FamilyConflict   SelfEsteem   SchoolIssues  ,80.0
Casey Chow,97214,"Marriage&FamilyTherapistIntern,MA,LMFT-I,MHC-A",  RacialIdentity   Anxiety   LifeTransitions  ,80.0
Bettina G Jensen,97214,"LicensedProfessionalCounselor,MS,LPC",  RelationshipIssues   Anxiety   TraumaandPTSD  ,100.0
Tazma Ahmed-Datta,97214,"LicensedProfessionalCounselor,MS,LPC,PhD,EngLit",  Anxiety   Depression   RelationshipIssues  ,135.0
Winston Anderson,97214,"Psychologist,PsyD",  Men'smentalhealth   RelationshipIssues   Depression  ,160.0
Fatema Rashid,97214,"LPCIntern,MA",  Anxiety   LifeTransitions   DualDiagnosis  ,100.0
Heather Mulkerns,97214,"ClinicalSocialWork/Therapist,LCSW,PsyD","  TraumaandPTSD   Depression   Pregnancy,Prenatal,Postpartum  ",120.0
Gabe Fields,97214,"ClinicalSocialWork/Therapist,LCSW", ,90.0
Matthew McCullough,97214,"LPCIntern,MA,CADC-I",  Spirituality   Addiction   Anxiety  ,100.0
Greg Arbo,97214,"Pre-LicensedProfessional,PsyD,RYT",  RelationshipIssues   MoodDisorders   Anxiety  ,130.0
MindSights,97214,Psychologist,  TestingandEvaluation   ChildorAdolescent   LearningDisabilities  ,160.0
Kari Carroll,97214,"Marriage&FamilyTherapist,LPC,LMFT",  Anxiety   RelationshipIssues   TraumaandPTSD  ,115.0
Erin Needham,97214,"LPCIntern,MA,LPCI",  TraumaandPTSD   Anxiety   Depression  ,125.0
Kaci Schmitt,97214,"LicensedProfessionalCounselor,MS,LPC,LMHC,NCC",  Anxiety   Depression   RelationshipIssues  ,100.0
Kate McNulty,97214,"ClinicalSocialWork/Therapist,LCSW",  RelationshipIssues   SexTherapy   Asperger'sSyndrome  ,120.0
Ruth Gibian,97214,"ClinicalSocialWork/Therapist,LCSW",  Anxiety   RelationshipIssues  ,120.0
Ashlee Adams,97214,"ClinicalSocialWork/Therapist,MSW,LCSW",  Anxiety   Gay   TraumaandPTSD  ,150.0
Yvonne Recchia,97214,"ClinicalSocialWork/Therapist,MSW,LCSW",  Anxiety   Depression   SelfEsteem  ,
David A. Myers,97214,"Psychologist,PhD",  Anxiety   BehavioralIssues   Depression  ,180.0
Reuben Simon,97214,"Marriage&FamilyTherapist,MA,LMFT",  MaritalandPremarital   FamilyConflict   Men'sIssues  ,140.0
Sarah Nelson,97214,"Psychologist,PhD","  Pregnancy,Prenatal,Postpartum   LifeTransitions   Anxiety  ",
Elizabeth D Smith,97214,"ClinicalSocialWork/Therapist,PhD,MSW,MA,LCSW",  RelationshipIssues   Grief   Spirituality  ,100.0
Monica Metzler,97214,Marriage&FamilyTherapistIntern,  ChildorAdolescent   RelationshipIssues   FamilyConflict  ,10.0
Sarah Small,97214,"LPCIntern,MA",  Anxiety   SelfEsteem   Depression  ,105.0
Justine Elstad,97214,"ClinicalSocialWork/Therapist,LCSW",  MoodDisorders   Psychosis   Anxiety  ,100.0
Gold Dust Clouds Counseling LLC,97214,"LPCIntern,MS,MA,Intern",  LifeTransitions   ChildorAdolescent   Anxiety  ,50.0
Coach4Parents,97214,MA,  Parenting   FamilyConflict   SchoolIssues  ,80.0
Lindsay Anderson,97214,"LPCIntern,MA,NCC,MHCA",  Anxiety   RelationshipIssues   Depression  ,90.0
Zina Krivoruk,97214,"Pre-LicensedProfessional,MSW,CSWA,CHT",  Anxiety   Depression   Spirituality  ,100.0
Kavitha Goldowitz,97214,"Marriage&FamilyTherapist,MA,MFT", ,
Lucius Wheeler,97214,"Pre-LicensedProfessional,MA",  Depression   Anxiety   Men'sIssues  ,90.0
Rebekah Lubeck,97214,"Pre-LicensedProfessional,CSWA",  Anxiety   Depression   Parenting  ,120.0
Lola Elliott,97214,"ClinicalSocialWork/Therapist,MSW,LCSW",  AngerManagement   SelfEsteem   TraumaandPTSD  ,125.0
Linda K Berlingen,97214,"LicensedProfessionalCounselor,LPC",  Anxiety   Depression   TraumaandPTSD  ,130.0
Connections First LLC,97214,ClinicalSocialWork/Therapist,  TraumaandPTSD   RelationshipIssues   Anxiety  ,165.0
"Family Heart Counseling - Leslie Yeargers, M.A,",97214,"Marriage&FamilyTherapistIntern,MA",  Transgender   RelationshipIssues   FamilyConflict  ,50.0
Lori Henry,97215,"Marriage&FamilyTherapistIntern,MA",  LifeTransitions   MaritalandPremarital   Transgender  ,100.0
Catherine Blanchard,97232,"LicensedProfessionalCounselor,LPC,MA", ,110.0
Jessie Barr,97239,"LicensedProfessionalCounselor,MA,LPC",  SubstanceUse   MoodDisorders   RelationshipIssues  ,175.0
Bethprana Novi,97232,"ClinicalSocialWork/Therapist,LCSW",  Transgender   Asperger'sSyndrome   ChildorAdolescent  ,100.0
Misha Drlikova,97220,"ClinicalSocialWork/Therapist,LCSW",  TraumaandPTSD   Transgender   RelationshipIssues  ,
Alison K Diana,97227,"ClinicalSocialWork/Therapist,MSW,LCSW",  MoodDisorders   CopingSkills   RelationshipIssues  ,80.0
"Therapy, Altered",97220,"Pre-LicensedProfessional,MA,LiCSWA",  DissociativeDisorders   TraumaandPTSD   RacialIdentity  ,15.0
Gayle M. Waitches,97215,"Marriage&FamilyTherapistIntern,MS,NCC,DO",  RelationshipIssues   EmotionalDisturbance   Grief  ,90.0
Sarah Jurrens,97219,"LPC,Intern",  SelfEsteem   Anxiety   Stress  ,110.0
Andréa (Dréa) L Tyler,97214,LPCIntern,  CopingSkills   Anxiety   Depression  ,95.0
Lindsay Coulter,97214,"LicensedProfessionalCounselor,MS,LPC",  Anxiety   TraumaandPTSD   RelationshipIssues  ,100.0
Nahomie Guillaume,97214,"Marriage&FamilyTherapist,MBA,LMFT","  Pregnancy,Prenatal,Postpartum   Infidelity   MaritalandPremarital  ",150.0
Megan C Lammers,97214,"ClinicalSocialWork/Therapist,LCSW",  Women'sIssues   TraumaandPTSD   SelfEsteem  ,
Aiyana Lucas,97214,"ClinicalSocialWork/Therapist,MSW,LCSW",  Anxiety   RelationshipIssues   Depression  ,160.0
Modern Therapy PDX,97214,"Marriage&FamilyTherapistIntern,MA",  RelationshipIssues   Anxiety   Women'sIssues  ,60.0
Shanna Kramer,97214,"LicensedProfessionalCounselor,MA,LPC",  Anxiety   Obsessive-Compulsive(OCD)   ChildorAdolescent  ,125.0
Luke Colbourn,97214,"LPCIntern,LPC-I,LMHCA",  TraumaandPTSD   Stress   Anxiety  ,45.0
Sheri Blue,97214,"ClinicalSocialWork/Therapist,LCSW,CADC,I,LMT",  Addiction   Anxiety   Depression  ,100.0
Raphel Cousins,97214,"ClinicalSocialWork/Therapist,MSW,LCSW","  Anxiety   Pregnancy,Prenatal,Postpartum   TraumaandPTSD  ",130.0
Meghann Darne,97214,"ClinicalSocialWork/Therapist,LCSW",  TraumaandPTSD   LifeCoaching   Depression  ,120.0
"Robyn Gregory, LCSW",97214,"ClinicalSocialWork/Therapist,LCSW,JD",  Anxiety   Depression   TraumaandPTSD  ,75.0
David Habib Martin,97214,"LicensedProfessionalCounselor,MA,MATS,LPC",  Gay   SexualAbuse   Depression  ,100.0
Leanne Reed,97214,"LicensedProfessionalCounselor,LPC",  Anxiety   Depression   AlcoholUse  ,145.0
Beth Magee,97214,"LicensedProfessionalCounselor,LPC,CADC1",  Anxiety   RelationshipIssues   TraumaandPTSD  ,110.0
Goode Counseling,97214,"LicensedProfessionalCounselor,LPC,NCC,CADCI",  Codependency   SelfEsteem   Spirituality  ,110.0
Katie Eichner,97214,"Psychologist,PhD",  Transgender   TraumaandPTSD   Depression  ,160.0
Katie E Azarow,97214,"ClinicalSocialWork/Therapist,LCSW",  ChildorAdolescent   DualDiagnosis   SelfEsteem  ,100.0
Wendy Bauman,97214,"LicensedProfessionalCounselor,LPC,CADCI",  TraumaandPTSD   MoodDisorders   Anxiety  ,
Mary Bright,97214,"Counselor,LCPC,LPC",  LifeTransitions   Grief   TraumaandPTSD  ,80.0
Matthew Pearl,97232,"ClinicalSocialWork/Therapist,LCSW",  MoodDisorders   SelfEsteem   Spirituality  ,100.0
Mindy L Feather,97215,"LicensedProfessionalCounselor,MA,LPC,RPT",  ChildorAdolescent   Anxiety   SexualAbuse  ,70.0
Nicci Ramsey,97220,"LicensedProfessionalCounselor,MA,LPC",  ChildorAdolescent   TraumaandPTSD   ADHD  ,146.0
Steph Bayne,97215,"Marriage&FamilyTherapist,LMFT,RDT",  TraumaandPTSD   Adoption   ChildorAdolescent  ,100.0
Silvia Gozzini,97215,"Marriage&FamilyTherapistIntern,MA,LMFTI",  RelationshipIssues   SexTherapy   Adoption  ,90.0
Nora Harrington,97215,"Marriage&FamilyTherapistIntern,LMFTA",  RelationshipIssues   TraumaandPTSD   SexTherapy  ,100.0
Garren Loescher,97215,MA, ,140.0
Megan Elizabeth Irving,97215,"LicensedProfessionalCounselor,LPC,MA",  Grief   BehavioralIssues   RelationshipIssues  ,120.0
Destry Stoner,97215,"LicensedProfessionalCounselor,MS,LPC,CADCIII",  TraumaandPTSD   Anxiety   Depression  ,150.0
Nikki Humes,97215,"Marriage&FamilyTherapist,LMFT",  RelationshipIssues   SelfEsteem   Spirituality  ,
Malia Graves,97215,"Marriage&FamilyTherapistIntern,MA,LMFTi",  RelationshipIssues   Anxiety   LifeTransitions  ,80.0
Lauren Barthelemy,97215,"LicensedProfessionalCounselor,LPC","  Pregnancy,Prenatal,Postpartum   TraumaandPTSD  ",
Cara Zeisloft,97215,"ClinicalSocialWork/Therapist,LCSW",  RelationshipIssues   Depression   Anxiety  ,150.0
Brad Creel,97215,"Pre-LicensedProfessional,MA",  Anxiety   LifeTransitions   TraumaandPTSD  ,100.0
James Reling,97215,"LPCIntern,MS,NCC,CRC",  ChronicIllness   LifeTransitions   RelationshipIssues  ,100.0
Jessica Barnese,97215,"LPCIntern,MA,LPCI,LMT",  RelationshipIssues   SelfEsteem   Women'sIssues  ,100.0
Cole Prophet,97215,"LPCIntern,LPCI",  RacialIdentity   Transgender   TraumaandPTSD  ,100.0
Evan Marx,97215,"LPCIntern,MA,LPCI",  Men'sIssues   Anxiety   TraumaandPTSD  ,90.0
Eliot Altschul,97215,"Psychologist,PhD",  Gay   Anxiety   Men'sIssues  ,150.0
Lesley A Feingold,97215,"ClinicalSocialWork/Therapist,LCSW",  Anxiety   Grief   ChildorAdolescent  ,90.0
Anna Hawkins,97215,"Marriage&FamilyTherapist,MA,MFT",  RelationshipIssues   Anxiety   SelfEsteem  ,130.0
Michal Marie Pancheau,97215,"LicensedProfessionalCounselor,MA,LPC,NCC",  RelationshipIssues   Spirituality   LifeCoaching  ,120.0
Rachel Raphael,97215,"LicensedProfessionalCounselor,MS,LPC,MFT",  RelationshipIssues   Infidelity   Divorce  ,150.0
Benjamin Skolnik,97215,"Psychologist,PsyD",  Anxiety   Depression   RelationshipIssues  ,135.0
"Sarah Sterling, Mindfulness-Based Counseling",97215,"LicensedProfessionalCounselor,MA,LPC,LMHC",  MaritalandPremarital   Anxiety   Depression  ,125.0
Kristine Nystrom,97215,"LicensedProfessionalCounselor,MA,LPC,LMHC",  TraumaandPTSD   EmotionalDisturbance   RelationshipIssues  ,50.0
Michele Lee Ballering,97232,"Psychologist,PhD","  ChronicPain   disabilityadjustment,cancer   Depression  ",130.0
Priscilla Klockner,97232,"LPCIntern,MA",  ChildorAdolescent   Parenting   Asperger'sSyndrome  ,70.0
Shira Avigal,97219,"LicensedProfessionalCounselor,MA,LPC",  Anxiety   Depression   TraumaandPTSD  ,145.0
Emalee Assenberg,97232,"LicensedProfessionalCounselor,MS,NCC",  MaritalandPremarital   Anxiety   Depression  ,100.0
Benjamin Knowlton,97232,"ClinicalSocialWork/Therapist,LCSW",  Depression   Anxiety   AngerManagement  ,
Jenna Washburn,97222,"LPCIntern,MA", ,70.0
Jonah Ray Berger,97239,"Drug&AlcoholCounselor,CADC-II",  Addiction   Codependency   Men'sIssues  ,90.0
Jacky Gomez,97215,"ClinicalSocialWork/Therapist,MSW,LCSW",  Anxiety   Depression   CopingSkills  ,100.0
Ray MacDonald,97215,"ClinicalSocialWork/Therapist,LCSW",  RelationshipIssues   Depression   SelfEsteem  ,120.0
Laura J Knechtges,97215,"LicensedProfessionalCounselor,LPC",  TraumaandPTSD   Anxiety   Depression  ,170.0
Kaden Winterkorn,97215,MEd,  Transgender   LifeTransitions   PeerRelationships  ,70.0
Central Oregon Family Therapy,97215,"Marriage&FamilyTherapistAssociate,BS,QMHA",  MaritalandPremarital   Gay   RelationshipIssues  ,40.0
Jacob Curtis Counseling,97215,"LicensedProfessionalCounselor,MA,CADCI,NCC,LPC",  TraumaandPTSD   Anxiety   Depression  ,145.0
Amy Greenfield,97232,"Marriage&FamilyTherapist,LMFT",  MaritalandPremarital   Women'sIssues   Anxiety  ,120.0
Erin Davis,97223,"ClinicalSocialWork/Therapist,LCSW",  Anxiety   Spirituality   Parenting  ,120.0
Kurt Rieck,97216,"ClinicalSocialWork/Therapist,LCSW",  ChildorAdolescent   BehavioralIssues   ThinkingDisorders  ,
LeAnna Mill,97216,"LPCIntern,MALPC",  DomesticAbuse   Anxiety   Depression  ,40.0
William E Bond,97216,"ClinicalSocialWork/Therapist,LCSW",  Anxiety   Depression   TraumaandPTSD  ,
Samantha Auclair,97216,"LPCIntern,MS,CRC,NCC,LMHCA",  TraumaandPTSD   Grief   ChronicIllness  ,95.0
Kristine Born,97216,"Marriage&FamilyTherapistIntern,MA,MFT",  MaritalandPremarital   FamilyConflict   ChronicIllness  ,85.0
Alan Waiczis,97216,"LicensedProfessionalCounselor,LPC",  RelationshipIssues   Anxiety   DualDiagnosis  ,60.0
Kara Busse,97216,"ClinicalSocialWork/Therapist,LCSW","  Pregnancy,Prenatal,Postpartum   ChildorAdolescent   RacialIdentity  ",50.0
"Mindfulness Therapy Service, LLC.",97216,"ClinicalSocialWork/Therapist,LCSW",  Anxiety   Depression   TraumaandPTSD  ,120.0
Tony Grace,97216,"LicensedProfessionalCounselor,MA,CT,LPC",  TraumaandPTSD   Anxiety   Depression  ,100.0
Emily Schwartz-Dale,97216,"Marriage&FamilyTherapist,LMFT",  ChildorAdolescent   Parenting   Women'sIssues  ,90.0
Ashlea Tenner,97223,"LicensedProfessionalCounselor,LPC,CADC-I",  Anxiety   Addiction   LGBTQIA+Affirming  ,
Kara Busse,97216,"ClinicalSocialWork/Therapist,LCSW","  Pregnancy,Prenatal,Postpartum   RacialIdentity   Women'sIssues  ",100.0
Polly Burton,97216,"LicensedProfessionalCounselor,LPC",  ChildorAdolescent   TraumaandPTSD   Parenting  ,50.0
Scott Christie,97217,"Marriage&FamilyTherapist,PhD,LMFT,LMHC,CADCIII",  RelationshipIssues   Addiction   Men'sIssues  ,70.0
Yael Kievsky,97217,"Marriage&FamilyTherapistIntern,MA",  Depression   Anxiety   TraumaandPTSD  ,90.0
Maren Aspaas,97217,"MA,MDiv",  Spirituality   LifeCoaching   CopingSkills  ,85.0
Achieve Medical Center,97217,MD,  Anxiety   Depression   MedicationManagement  ,
Olivia Torres Sprauer,97217,"Psychologist,PsyD",  MoodDisorders   TraumaandPTSD   RelationshipIssues  ,70.0
Cherrie Padua,97217,"LicensedProfessionalCounselor,MA,LPC",  Anxiety   Depression   SelfEsteem  ,100.0
Stephanie Podasca,97217,"LPCIntern,MA",  TraumaandPTSD   Anxiety   Addiction  ,110.0
"Value Creation Counseling PDX, LLC",97217,"Counselor,QMHP,CADClll",  Spirituality   Addiction   Men'sIssues  ,150.0
Rob Rusunen,97217,"LPCIntern,MA,QMHP",  Depression   Anxiety   TraumaandPTSD  ,50.0
Catherine Dean Woods,97217,"ClinicalSocialWork/Therapist,MSW,LCSW",  TraumaandPTSD   Anxiety   RelationshipIssues  ,75.0
Darla Harrison,97217,"LicensedProfessionalCounselor,MA,LPC",  Women'sIssues   Anxiety   Depression  ,125.0
Elizabeth Jo Nelson,97217,"LPCIntern,ATR-BC,LCAT",  ChildorAdolescent   Depression   Anxiety  ,35.0
NOCD- Therapists for OCD,97217,"Psychologist,PhD",  Obsessive-Compulsive(OCD)   Anxiety   Depression  ,50.0
Erica Weber,97217,"ClinicalSocialWork/Therapist,LCSW",  ChildorAdolescent   Anxiety   FamilyConflict  ,110.0
Kim Conrow,97217,"LicensedProfessionalCounselor,LPC,CADC,I",  EatingDisorders   Anxiety   TraumaandPTSD  ,110.0
Ronald Lee Johnson,97227,"LicensedProfessionalCounselor,LPC,CADC,CYT",  Addiction   Anxiety   AngerManagement  ,65.0
Teresa Zahariades,97227,"ClinicalSocialWork/Therapist,LCSW",  LifeTransitions   Anxiety   Grief  ,100.0
Christa (Christine) E Hines,97217,"ClinicalSocialWork/Therapist,LCSW,CADCII,TREcer",  TraumaandPTSD   ChronicPain   Addiction  ,160.0
Vanessa Lee Counseling,97217,"LPCIntern,MA,LPCI",  LifeTransitions   Grief   MoodDisorders  ,65.0
Matt Allen Johnston,97217,"LicensedProfessionalCounselor,LPC,CADCII",  DomesticViolence   RelationshipIssues   Men'sIssues  ,130.0
Myriah Sierra,97217,"ClinicalSocialWork/Therapist,LCSW",  Anxiety   Depression   LifeTransitions  ,90.0
Matthew Hicks,97218,"ND,MS",  MoodDisorders   MedicationManagement   ADHD  ,170.0
Morgan Looney,97218,"LicensedProfessionalCounselor,LPC",  Transgender   TraumaandPTSD   ChildorAdolescent  ,
Erin Harrell,97218,"LPCIntern,MA",  Depression   ChronicIllness   LifeTransitions  ,80.0
Carin Lee Cunningham,97218,"LicensedProfessionalCounselor,MA,LPC",  TraumaandPTSD   Depression   Transgender  ,
Noah M Carolan,97232,"Marriage&FamilyTherapist,LMFT",  TraumaandPTSD   Anxiety   Depression  ,150.0
Angie Tanyi,97219,"LicensedProfessionalCounselor,LPC,MPH",  Women'sIssues   RelationshipIssues   LifeTransitions  ,99.0
Jason Ribner,97219,"Psychologist,PsyD",  Men'sIssues   Parenting   CopingSkills  ,175.0
"MyPDXLifeCoach, Inc.",97219,"Counselor,MA",  LifeCoaching   RelationshipIssues   MaritalandPremarital  ,100.0
Mary McGill,97219,"LicensedProfessionalCounselor,MA,LPC",  Anxiety   RelationshipIssues   Grief  ,110.0
Samuel Salamon,97219,"Psychologist,PsyD",  Depression   Anxiety   RelationshipIssues  ,
Anna Marti,97219,,  SexTherapy   RelationshipIssues   Spirituality  ,80.0
Sarah K King,97219,"ClinicalSocialWork/Therapist,LCSW",  BehavioralIssues   ChildorAdolescent   SexualAddiction  ,105.0
Brandie Lynne Imperial,97219,"ClinicalSocialWork/Therapist,LCSW,CADCI",  TraumaandPTSD   Addiction   BehavioralIssues  ,80.0
Louise Gordon,97219,"LicensedProfessionalCounselor,MA,LPC",  RelationshipIssues   Anxiety   SexualAbuse  ,100.0
Elizabeth Fisher,97219,"Marriage&FamilyTherapist,MA,LMFT,PhD",  TraumaandPTSD   Depression   Anxiety  ,135.0
Julie Brockman,97219,"ClinicalSocialWork/Therapist,LCSW",  Spirituality   Healingbody-minddisconnect   RelationshipIssues  ,110.0
Aliah Dolan,97219,"Marriage&FamilyTherapist,MS,LMFT",  RelationshipIssues   Anxiety   Parenting  ,155.0
Danielle Ropp,97219,"ClinicalSocialWork/Therapist,LPN,MSW,CSWA",  LifeTransitions   RelationshipIssues   Anxiety  ,100.0
Anya Nicole Hicks,97219,Pre-LicensedProfessional,  Grief   Anxiety   Depression  ,20.0
Kate Shaw,97219,"ClinicalSocialWork/Therapist,LCSW",  Anxiety   Depression   TraumaandPTSD  ,140.0
Lindsay Dec,97219,"MentalHealthCounselor,MS,LPC",  Anxiety   RelationshipIssues   SleeporInsomnia  ,100.0
Liz Crabtree,97219,"ClinicalSocialWork/Therapist,LCSW",  EmotionalDisturbance   TraumaandPTSD   FamilyConflict  ,140.0
Samuel Lustgarten,97219,"Psychologist,PhD,HSP",  Men'sIssues   Grief   RelationshipIssues  ,
Coach4Parents,97219,MA,  Parenting   FamilyConflict   SchoolIssues  ,80.0
Christine Yoshida Counseling,97219,"Counselor,MS,NCC,LMHC,LPC,NBPT",  EatingDisorders   Anxiety   IntuitiveEating  ,120.0
Cameron Kemper,97219,"LicensedProfessionalCounselor,MA,LPC",  Anxiety   Depression   RelationshipIssues  ,80.0
Jessica N Thomas,97219,"Marriage&FamilyTherapist,PhD,LMFT",  Grief   Anxiety   FamilyConflict  ,120.0
Sprout Therapy PDX,97219,"LicensedProfessionalCounselor,MA,LPC",  Anxiety   RelationshipIssues   Depression  ,80.0
Xiomara Raquel Sanchez,97223,"ClinicalSocialWork/Therapist,LCSW",  ChildorAdolescent   TraumaandPTSD   SexualAbuse  ,
Dan Rothenberg,97239,"ClinicalSocialWork/Therapist,LCSW",  ChildorAdolescent   Anxiety   Depression  ,
Karla Wolf,97239,"LicensedProfessionalCounselor,LPC", ,130.0
Alexander Deussen,97223,"ClinicalSocialWork/Therapist,LCSW",  Anxiety   Depression   SelfEsteem  ,70.0
Kristina Barnett,97223,Marriage&FamilyTherapistIntern,  RelationshipIssues   TraumaandPTSD   Anxiety  ,40.0
Nate Lindsay,97223,"ClinicalSocialWork/Therapist,LCSW",  ADHD   LifeCoaching   RelationshipIssues  ,200.0
Jed Smith,97221,Pre-LicensedProfessional,  RelationshipIssues   FamilyConflict   TraumaandPTSD  ,30.0
Ginny Christian,97219,"LicensedProfessionalCounselor,MA,LPC",  LifeTransitions   Depression   TraumaandPTSD  ,140.0
Vivian Coles,97219,"LicensedProfessionalCounselor,MA,LPC",  Anxiety   TraumaandPTSD   SelfEsteem  ,100.0
Allison Hajdu-Paulen,97219,"ClinicalSocialWork/Therapist,LCSW",  CopingSkills   LifeTransitions   Spirituality  ,100.0
John K Anderson,97219,"ClinicalSocialWork/Therapist,LCSW,CADCIII",  DualDiagnosis   Addiction   RacialIdentity  ,75.0
Sarah Jacqueline Miller,97219,"LPCIntern,BA",  Depression   Anxiety   SelfEsteem  ,30.0
"Quiet Mind Counseling Services, LLC",97219,"LicensedProfessionalCounselor,LPC,CCSOT",  Anxiety   Depression   CopingSkills  ,130.0
Robert Gitelson,97219,"ClinicalSocialWork/Therapist,LCSW",  ADHD   Parenting   Anxiety  ,135.0
Pamela Shavaun Scott,97219,"Marriage&FamilyTherapist,MA,MFT",  Depression   Anxiety   Stress  ,130.0
Daniel Maher,97227,"ClinicalSocialWork/Therapist,MSW,LCSW",  RelationshipIssues   TraumaandPTSD   Depression  ,150.0
Laura Baker Sander,97229,"ClinicalSocialWork/Therapist,LCSW",  TraumaandPTSD   ChildorAdolescent   Parenting  ,60.0
Josh Clark,97239,"Psychologist,PhD",  TraumaandPTSD   Depression   SexualAbuse  ,180.0
Sarabeth Casey,97225,"LicensedProfessionalCounselor,LPC",  ChildorAdolescent   SelfEsteem   Anxiety  ,120.0
Amy E Pratt,97223,"LPCIntern,MA",  TraumaandPTSD   MoodDisorders   RelationshipIssues  ,45.0
Melissa McDonald,97223,"Counselor,LMHC,LPC-I",  LifeTransitions   Grief   Anxiety  ,130.0
Kierstin Leigh Oliver,97220,"LicensedProfessionalCounselor,MS,LCPC,LPC",  Anxiety   Women'sIssues   RelationshipIssues  ,50.0
Elizabeth Martin,97220,"OccupationalTherapist,OTD,MHA,OTR/L,QMHP-R",  TraumaticBrainInjury   ChronicIllness   LifeTransitions  ,125.0
Holly Block,97220,"LPCIntern,MA,NCC",  ChildorAdolescent   Parenting   LifeTransitions  ,90.0
Barbara Hafdahl,97230,"LicensedProfessionalCounselor,MA,MFT,LPC,LMHC",  RelationshipIssues   Women'sIssues   SelfEsteem  ,50.0
Kathy Zimmerman,97230,"LicensedProfessionalCounselor,MA,LPC,LMHC,NCC",  TraumaandPTSD   Grief   LifeTransitions  ,70.0
Harini Sukumaran,97221,"Marriage&FamilyTherapist,MA,LMFT",  ChildorAdolescent   Parenting   Women'sIssues  ,175.0
David Kremmel,97221,Pre-LicensedProfessional,  RelationshipIssues   FamilyConflict   LifeTransitions  ,30.0
Skyler A Johnston,97221,"LicensedProfessionalCounselor,LPC,MA,QMHP",  Anxiety   Depression   LifeTransitions  ,70.0
Pacific Counseling and Neurotherapies,97221,"LicensedProfessionalCounselor,MA,LPC",  ChronicIllness   DomesticAbuse   ChildorAdolescent  ,135.0
Meg Molony,97221,"Marriage&FamilyTherapist,MA,LMFT",  ChildorAdolescent   Anxiety   Depression  ,100.0
Nancy N Almquist,97221,Pre-LicensedProfessional,  Anxiety   Grief   LifeTransitions  ,30.0
Brooke Kaufman,97221,"Marriage&FamilyTherapistIntern,MA,AMFT",  Spirituality   Anxiety   TraumaandPTSD  ,100.0
Katia Duncan,97221,"ClinicalSocialWork/Therapist,MSW,LCSW",  ChildorAdolescent   Anxiety   ADHD  ,120.0
Corri Hager,97221,"Marriage&FamilyTherapistIntern,MA,LMFTA",  SelfEsteem   EmotionalDisturbance   Anxiety  ,150.0
